,Year,YearlyChange,Migrants(net),MedianAge,FertilityRate,UrbanPopulation,Yearly%Change,UrbanPop%,Country,Continent,LossFunctCheck,Population
874,2040,290092.6500412207,-14912.402308326215,26.816364385820236,-0.45300082440229517,9144883.031327307,0.8315041273596186,26.21234279354925,Nepal,Asia,0.8117466676916895,34887698.14798021
875,2050,261373.16199505422,170.9282769993879,28.56203627370155,-1.6232399010717131,10650164.11624074,0.6907707008754899,28.146812300314966,Nepal,Asia,0.8117466676916895,37837905.06224239
876,2022,32532.70985624194,7787.219173416495,44.303306412248276,1.8564574626047943,16552462.491076946,0.18882502555591946,96.07312660710677,Netherlands,Europe,0.05234370989313164,17229024.468797207
877,2025,26236.122835944407,10066.043693322223,44.59480626545758,1.7618301731244852,17036997.517724633,0.14906841441363042,96.80082008370232,Netherlands,Europe,0.07019934190791645,17600054.940643042
878,2030,14686.544929926284,6386.616652926663,46.00783182192913,1.787716405605936,17983169.655812025,0.08181112097767974,100.17490671178312,Netherlands,Europe,0.07019934190791645,17951770.803792268
879,2035,3136.9670239081606,2707.1896125308704,47.42085737840068,1.8136026380873869,18929341.793899417,0.01713863091218536,103.41932189394439,Netherlands,Europe,0.07019934190791645,18303486.666941494
880,2040,-8412.610882109962,-972.2374278649222,48.833882934872236,1.8394888705688377,19875513.93198681,-0.04509525355482198,106.5413999120501,Netherlands,Europe,0.07019934190791645,18655202.53009069
881,2050,-31511.76669414621,-8331.091508656275,51.65993404781534,1.8912613355317394,21767858.208161592,-0.16277887312089714,112.44521653678802,Netherlands,Europe,0.07019934190791645,19358634.25638914
882,2022,2609.5468510864303,454.66057424386963,34.74284464264201,1.8615347904610644,212118.51222672313,0.8781717871693641,71.3826973048197,New Caledonia,Oceania,0.17537696032926398,297156.7624027021
883,2025,2783.1096455070074,495.39571310799874,34.948804616652865,1.8381038746908587,222131.9093157472,0.9047677335292644,72.21339067995073,New Caledonia,Oceania,0.35005744643487674,307604.87386644725
884,2030,2582.0568837592728,454.6413849958808,36.555770816158315,1.6698433635614265,239854.64468260575,0.7908500539879147,73.46432214162472,New Caledonia,Oceania,0.35005744643487674,326491.33305853326
885,2035,2381.004122011538,413.8870568837592,38.16273701566365,1.5015828524319943,257577.38004946522,0.6893912044824789,74.57844303508584,New Caledonia,Oceania,0.35005744643487674,345377.79225061927
886,2040,2179.9513602638035,373.13272877164127,39.76970321516899,1.333322341302562,275300.11541632377,0.5984532799004821,75.57703352057486,New Caledonia,Oceania,0.35005744643487674,364264.25144270435
887,2050,1777.8458367683343,291.6240725474054,42.98363561417966,0.9968013190436977,310745.5861500418,0.4422093204799703,77.29275039018253,New Caledonia,Oceania,0.35005744643487674,402037.1698268764
888,2022,47262.28831845522,19930.11638104543,39.45452128206125,2.1041439132895903,4262179.8428611085,0.9604197411880164,86.61200731533354,New Zealand,Oceania,0.2731619903786318,4921003.4208577275
889,2025,44963.22753503712,17883.35696619947,39.22423742786481,1.992052761747733,4414328.33965376,0.8854615020303738,86.93143300354133,New Zealand,Oceania,0.619853946164847,5077942.680956304
890,2030,45481.91879637266,18897.70774938166,40.29678483099758,1.9859521846661172,4630386.067188799,0.85555881219946,87.10203325865238,New Zealand,Oceania,0.619853946164847,5316048.195383355
891,2035,46000.61005770817,19912.058532563853,41.3693322341303,1.9798516075845014,4846443.794723839,0.8282199676335307,87.25800631270768,New Zealand,Oceania,0.619853946164847,5554153.709810391
892,2040,46519.301319043705,20926.409315746045,42.441879637263014,1.9737510305028856,5062501.522258863,0.8031287882349247,87.40115603036327,New Zealand,Oceania,0.619853946164847,5792259.224237427
893,2050,47556.68384171478,22955.110882110428,44.58697444352845,1.961549876339654,5494616.977328941,0.7586649042206199,87.65483053252235,New Zealand,Oceania,0.619853946164847,6268470.253091514
894,2022,72560.65791624784,-22442.987560488284,27.173185048675805,1.8793637522429663,3919895.499100864,1.061520305123766,57.345795721169736,Nicaragua,Latin America and the Caribbean,0.05142339263310094,6835541.2106589675
895,2025,76380.48309975257,-21306.939818631392,27.507502061005766,1.8444270403957148,4042863.964550689,1.086593845891065,57.51405235180768,Nicaragua,Latin America and the Caribbean,0.14972218071177695,7029349.870568842
896,2030,74647.87469084898,-19900.773289365112,29.077576257213423,1.46380049464139,4301611.18837592,1.0047001193623086,57.89621328551151,Nicaragua,Latin America and the Caribbean,0.14972218071177695,7429866.211046994
897,2035,72915.26628194551,-18494.60676009883,30.647650453421193,1.0831739488870369,4560358.412201151,0.9311839594317599,58.23927990993131,Nicaragua,Latin America and the Caribbean,0.14972218071177695,7830382.551525146
898,2040,71182.65787304193,-17088.44023083255,32.21772464962896,0.7025474031327121,4819105.636026368,0.8648224064834426,58.548959223741086,Nicaragua,Latin America and the Caribbean,0.14972218071177695,8230898.892003298
899,2050,67717.44105523487,-14276.107172299991,35.3578730420445,-0.05870568837593737,5336600.08367683,0.7497559133194925,59.08592243605896,Nicaragua,Latin America and the Caribbean,0.14972218071177695,9031931.572959602
900,2022,941481.4971423149,7087.757533967495,14.818458101657598,7.071601126466248,4092431.315270424,3.7746804764595447,16.40777926479829,Niger,Africa,0.06533801387963094,24942018.351322174
901,2025,980954.295136027,7377.877164056059,14.7436933223413,7.075342126957949,4257198.703215182,3.781788969114392,16.41241307059544,Niger,Africa,0.06361253952093533,25938895.669414997
902,2030,1097671.420032978,9771.455070074182,14.566652926628194,6.9576586974443515,4721371.518961251,3.824010694868066,16.448068933425347,Niger,Africa,0.06361253952093533,28704716.26834321
903,2035,1214388.544929929,12165.032976092421,14.389612530915088,6.839975267930747,5185544.33470735,3.8588110207705513,16.477457491677516,Niger,Africa,0.06361253952093533,31470536.867271423
904,2040,1331105.66982688,14558.610882110544,14.212572135201981,6.722291838417142,5649717.1504534185,3.8879885838936996,16.502097677976366,Niger,Africa,0.06361253952093533,34236357.46619964
905,2050,1564539.9196207747,19345.76669414679,13.858491343775768,6.48692497938994,6578062.781945586,3.934168105459278,16.541095863320546,Niger,Africa,0.06361253952093533,39767998.6640563
906,2022,5401186.747823715,-73297.79111643136,18.108657777617736,5.388199099942085,111367791.67422485,2.5277348688041696,52.1197032096852,Nigeria,Africa,0.124172914500006,213676949.05355835
907,2025,5640636.924154967,-73298.6479802141,18.064303380049463,5.3853421269579655,115697664.9216814,2.557775395586335,52.46369242384847,Nigeria,Africa,0.043100892316781436,220529016.49958706
908,2030,6156223.193734527,-81999.97526793042,18.129225061830173,5.217658697444364,129329219.1022253,2.5713815092443135,54.01928294980029,Nigeria,Africa,0.043100892316781436,239413061.4847479
909,2035,6671809.463314086,-90701.30255564675,18.194146743610883,5.049975267930762,142960773.28277016,2.5829981429123534,55.34741570921349,Nigeria,Africa,0.043100892316781436,258297106.4699087
910,2040,7187395.732893646,-99402.62984336354,18.25906842539159,4.88229183841716,156592327.46331406,2.5930319197980194,56.49458003954404,Nigeria,Africa,0.043100892316781436,277181151.45506954
911,2050,8218568.272052735,-116805.28441879619,18.38891178895301,4.546924979389956,183855435.82440186,2.609489781546162,58.3762116690018,Nigeria,Africa,0.043100892316781436,314949241.4253912
912,2022,39.29775844642427,0.0,0.0,0.0,701.4602938195458,2.7645007028917568,49.346007303661885,Niue,Oceania,0.10001265370509382,1421.5137802395038
913,2025,17.38004946413912,0.0,0.0,0.0,721.3990107172308,1.228143250367784,50.976916243100504,Niue,Oceania,0.15199717798881668,1415.1483924154963
914,2030,29.56183017312469,0.0,0.0,0.0,731.7633965375103,2.2696387983956354,56.18185972589777,Niue,Oceania,0.15199717798881668,1302.4905193734521
915,2035,41.74361088211117,0.0,0.0,0.0,742.1277823577907,3.508359853027952,62.372450835500395,Niue,Oceania,0.15199717798881668,1189.832646331408
916,2040,53.92539159109674,0.0,0.0,0.0,752.4921681780711,5.006187754139936,69.85794569623918,Niue,Oceania,0.15199717798881668,1077.1747732893637
917,2050,78.28895300906879,0.0,0.0,0.0,773.2209398186319,9.190364897102071,90.76865010814828,Niue,Oceania,0.15199717798881668,851.8590272052752
918,2022,38871.528581023216,-17437.837851911783,36.7222925344322,1.770942510080431,16161188.994177818,0.14853851019904715,61.75622682902017,North Korea,Asia,0.10714060821929892,26169327.084897995
919,2025,66881.33305853233,-7015.3742786479415,37.08499587798849,1.8108326463314093,16830849.71558121,0.2490898396921819,62.68406244038653,North Korea,Asia,0.04993160625955783,26850285.47980213
920,2030,33922.32316570543,-8003.348309975234,38.69484748557295,1.7458079142621585,17503756.476504534,0.1224620237361477,63.189818416225556,North Korea,Asia,0.04993160625955783,27700279.75267929
921,2035,963.3132728785276,-8991.322341302526,40.304699093157524,1.6807831821929113,18176663.23742786,0.0033740946654880755,63.665459817153526,North Korea,Asia,0.04993160625955783,28550274.025556445
922,2040,-31995.696619950235,-9979.296372629819,41.914550700741984,1.6157584501236606,18849569.998351187,-0.10882790692646473,64.11359858017167,North Korea,Asia,0.04993160625955783,29400268.2984336
923,2050,-97913.7164056059,-11955.244435284403,45.13425391591102,1.4857089859851627,20195383.52019784,-0.3148325008894717,64.93638821498028,North Korea,Asia,0.04993160625955783,31100256.844187915
924,2022,-468.61612108163536,2820.9256092980504,39.834495432854965,1.5247935463366957,1166358.4253964424,-0.022764271840791574,56.65895615848192,North Macedonia,Europe,0.0980619774459366,2058559.6778980494
925,2025,737.2992580379068,4354.633140972815,40.34567188788128,1.274822753503706,1218036.9348722175,0.034953635933258724,57.74428647613932,North Macedonia,Europe,0.27325163260073243,2109363.5564715583
926,2030,281.572547403106,7291.426215993473,41.939859851607594,1.1484418796372609,1225836.5902720527,0.013244205415107128,57.65914240096294,North Macedonia,Europe,0.27325163260073243,2126005.589447651
927,2035,-174.15416323166573,10228.219291014131,43.534047815333906,1.0220610057708157,1233636.2456718879,-0.008127989008041564,57.57532096091517,North Macedonia,Europe,0.27325163260073243,2142647.622423743
928,2040,-629.8808738664666,13165.012366034789,45.12823577906022,0.8956801319043635,1241435.901071723,-0.029170744753548663,57.49279157463691,North Macedonia,Europe,0.27325163260073243,2159289.6553998357
929,2050,-1541.3342951360391,19038.598516075872,48.31661170651273,0.6429183841714732,1257035.211871393,-0.0702979462047733,57.331491280314154,North Macedonia,Europe,0.27325163260073243,2192573.7213520203
930,2022,-119.63359944336116,0.0,0.0,0.0,54742.894079554826,-0.1951940612101855,89.31845123364545,Northern Mariana Islands,Oceania,0.12886440843291166,61289.56931458041
931,2025,-346.5424567188893,0.0,0.0,0.0,54349.16405605944,-0.5803919861955156,91.02440022277037,Northern Mariana Islands,Oceania,0.14581197718946057,59708.346248969436
932,2030,-670.5708985985257,0.0,0.0,0.0,56567.07007419632,-1.0923963491592492,92.15082396333408,Northern Mariana Islands,Oceania,0.14581197718946057,61385.31121187133
933,2035,-994.599340478162,0.0,0.0,0.0,58784.97609233309,-1.5771700623708713,93.2173395223067,Northern Mariana Islands,Oceania,0.14581197718946057,63062.27617477323
934,2040,-1318.6277823577984,0.0,0.0,0.0,61002.882110469975,-2.0368292231810243,94.22860237230867,Northern Mariana Islands,Oceania,0.14581197718946057,64739.241137675126
935,2050,-1966.6846661170712,0.0,0.0,0.0,65438.694146743626,-2.888225993005461,96.10169878230418,Northern Mariana Islands,Oceania,0.14581197718946057,68093.17106347892
936,2022,54346.57372674346,35405.900664847344,40.56081632263431,1.8140326186844504,4536335.263572097,0.9914649191952406,82.75806489943987,Norway,Europe,0.08105512123692572,5481441.9224087
937,2025,54932.47568013193,37306.01154163247,40.48631492168181,1.7659686727122832,4727334.916735381,0.9806059480828054,84.38819988604443,Norway,Europe,0.09977080114251129,5601890.931574613
938,2030,60035.60016488051,41745.927040396025,41.19365210222594,1.7508408903544925,4980568.919208586,1.0331683652260168,85.71191483090067,Norway,Europe,0.09977080114251129,5810824.468260512
939,2035,65138.72464962909,46185.84253915935,41.90098928277001,1.7357131079967019,5233802.921681792,1.082082113535207,86.9437428777234,Norway,Europe,0.09977080114251129,6019758.004946426
940,2040,70241.84913437767,50625.75803792267,42.60832646331414,1.7205853256389112,5487036.924154997,1.1277143628783663,88.09293071393667,Norway,Europe,0.09977080114251129,6228691.541632324
941,2050,80448.09810387483,59505.58903544955,44.023000824402345,1.6903297609233299,5993504.9291014075,1.2103722055842419,90.17455914059806,Norway,Europe,0.09977080114251129,6646558.615004122
942,2022,191154.453135401,114179.88623651862,32.02710192092127,1.6955034437742142,4509474.65811348,3.618750646724464,85.3689990882749,Oman,Asia,0.10487988432878231,5282332.8213682175
943,2025,204700.68590272218,125315.07666941546,32.47798845836769,1.5699505358614942,4660088.090684265,3.749266299359689,85.35345718750034,Oman,Asia,0.142386097811575,5459753.177246481
944,2030,229954.87840066105,146591.83676834218,34.58557295960429,0.8381698268755144,5219352.855317414,3.8040839261170323,86.34240090811196,Oman,Asia,0.142386097811575,6044947.55812037
945,2035,255209.07089859992,167868.59686727077,36.693157460840894,0.10638911788953465,5778617.619950533,3.849224846871292,87.15677089753422,Oman,Asia,0.142386097811575,6630141.938994229
946,2040,280463.2633965388,189145.35696619935,38.800741962077495,-0.6253915910964452,6337882.384583682,3.887043527330217,87.83904316603709,Oman,Asia,0.142386097811575,7215336.319868088
947,2050,330971.64839241654,231698.87716405652,43.0159109645507,-2.0889530090684048,7456411.91384995,3.9468459217439786,88.9179151627182,Oman,Asia,0.142386097811575,8385725.081615835
948,2022,4412810.337263107,-294709.1327059269,23.01578682469153,3.1100853226935214,81123177.87371826,1.9047151753026734,35.01545186750146,Pakistan,Asia,0.05531666445597838,231678226.46038818
949,2025,4549069.356141791,-276652.436933225,23.14905193734546,2.972572135201972,83645380.73454237,1.9095247611801172,35.11112123522624,Pakistan,Asia,0.0745669840266316,238230446.05770874
950,2030,4758695.677246496,-317238.16652926616,23.914921681780754,2.5001690024732,91109619.67807055,1.8498917777127628,35.41788501392948,Pakistan,Asia,0.0745669840266316,257241841.6352024
951,2035,4968321.9983511865,-357823.89612530917,24.68079142621599,2.027765869744428,98573858.6215992,1.7984665260323878,35.682426608345615,Pakistan,Asia,0.0745669840266316,276253237.2126961
952,2040,5177948.319455892,-398409.6257213522,25.446661170651282,1.5553627370156562,106038097.56512737,1.7536635764755673,35.91290178003687,Pakistan,Asia,0.0745669840266316,295264632.79018974
953,2050,5597200.961665288,-479581.0849134382,26.978400659521867,0.6105564715581124,120966575.4521842,1.6793915880204284,36.29497147545602,Pakistan,Asia,0.0745669840266316,333287423.9451771
954,2022,1.4409955236478709,0.0,0.0,0.0,18543.474972737953,0.007865773059568539,101.22083204124402,Palau,Oceania,0.15458006365312396,18319.820731351152
955,2025,-70.91343775762653,0.0,0.0,0.0,18942.284418796422,-0.38350783449553905,102.44200122803846,Palau,Oceania,0.222272294998369,18490.740313272894
956,2030,-130.79719703215233,0.0,0.0,0.0,20095.523495465808,-0.6994356048374237,107.46044219220296,Palau,Oceania,0.222272294998369,18700.39159109647
